id,item_id,response,timeTaken,session_id,score,trait
7123,82,a,4.813352108,i377,0,gc
7124,73,e,5.993271112,i381,1,gf30
7125,44,different,8.231878042,i378,0,gv
7126,57,a,4.188350916,i381,0,gf30
7127,107,c,11.691432,i377,0,gc
7128,45,same,5.804928064,i378,0,gv
7129,46,same,5.593667984,i378,0,gv
7130,67,d,7.527647972,i377,0,gc
7131,48,e,6.126343966,i381,0,gf30
7132,47,same,11.63179803,i378,0,gv
7133,72,d,4.735021114,i381,1,gf30
7134,92,b,10.10180092,i377,0,gc
7135,62,e,4.936934948,i381,1,gf30
7136,48,same,8.688961983,i378,1,gv
7137,40,b,4.54519105,i381,0,gf30
7138,88,d,8.538705111,i377,1,gc
7139,79,e,6.047504902,i381,0,gf60
7140,49,different,7.109694004,i378,0,gv
7141,60,d,2.50542593,i381,0,gf60
7142,87,a,7.948862076,i377,0,gc
7143,44,b,2.933001995,i381,0,gf60
7144,50,same,4.702999115,i378,0,gv
7145,80,e,3.711020947,i381,0,gf60
7146,72,c,7.613111019,i377,0,gc
7147,66,c,3.652414083,i381,0,gf60
7148,70,e,4.240737915,i381,0,gf60
7149,51,same,10.79865789,i378,0,gv
7150,71,b,4.283488989,i381,0,gf60
7151,52,same,4.629766941,i378,1,gv
7152,50,d,3.838048935,i381,0,gf60
7153,65,c,3.267134905,i381,1,gf60
7154,83,c,17.60606194,i377,0,gc
7155,39,b,4.764854908,i381,1,gf60
7156,98,d,6.135520935,i377,0,gc
7157,34,b,5.294612885,i381,1,gf60
7158,61,a,2.8936131,i381,0,gf60
7159,74,d,6.04162097,i377,0,gc
7160,56,a,4.082201004,i381,1,gf60
7161,55,a,4.422637939,i381,0,gf60
7162,95,d,5.738334894,i377,0,gc
7163,102,c,6.673158884,i377,1,gc
7164,51,e,7.963391066,i381,0,gf60
7165,5,same,13.74895191,i378,0,gv
7166,38,b,5.243514061,i381,0,gf60
7167,84,c,7.578528881,i377,0,gc
7168,43,c,3.518007994,i381,0,gf60
7169,6,same,7.530616045,i378,1,gv
7170,7,different,5.51175499,i378,1,gv
7171,89,d,10.70667696,i377,0,gc
7172,8,same,4.733396053,i378,1,gv
7173,76,d,8.415569067,i377,1,gc
7174,9,different,9.019534111,i378,1,gv
7175,10,different,7.340478897,i378,0,gv
7176,106,a,13.57958508,i377,1,gc
7177,11,different,5.183753014,i378,0,gv
7178,12,same,3.20858407,i378,0,gv
7179,104,b,6.427963972,i377,0,gc
7180,13,same,5.866914988,i378,1,gv
7181,14,different,4.400476933,i378,1,gv
7182,15,different,3.965743065,i378,1,gv
7183,103,d,12.94634104,i377,0,gc
7184,16,different,6.526124001,i378,0,gv
7185,43,a,11.22080898,i387,1,gf60
7186,17,same,5.303750992,i378,0,gv
7187,91,a,12.48337007,i377,1,gc
7188,18,same,5.706772089,i378,1,gv
7189,101,a,7.201806068,i377,0,gc
7190,19,same,4.806519032,i378,0,gv
7191,69,d,8.441934109,i377,0,gc
7192,20,same,9.398394108,i378,0,gv
7193,43,b,12.76091099,i388,0,gf60
7194,100,c,9.375716925,i377,0,gc
7195,90,a,6.096544027,i377,0,gc
7196,67,same,12.55917311,i378,0,gv
7197,70,different,9.64470911,i378,0,gv
7198,80,d,10.541224,i377,0,gc
7199,55,different,4.105496883,i378,1,gv
7200,58,same,1.987323999,i378,1,gv
7201,96,d,8.156331062,i377,0,gc
7202,54,same,8.143939018,i378,1,gv
7203,71,different,1.930309057,i378,0,gv
7204,64,same,3.166027069,i378,0,gv
7205,97,a,10.51991391,i377,0,gc
7206,69,different,2.592520952,i378,0,gv
7207,66,same,4.26154089,i378,1,gv
7208,94,d,11.18963099,i377,0,gc
7209,62,same,10.5774529,i378,1,gv
7210,93,d,4.61828208,i377,1,gc
7211,63,different,3.272651911,i378,0,gv
7212,77,d,4.278192043,i377,1,gc
7213,56,different,6.148556948,i378,1,gv
7214,65,different,3.967295885,i378,0,gv
7215,105,c,8.20481801,i377,0,gc
7216,68,different,6.910887957,i378,1,gv
7217,86,a,5.910887957,i377,1,gc
7218,72,different,6.985286951,i378,1,gv
7219,43,,60,i389,0,gf60
7220,71,c,8.525495052,i377,0,gc
7221,61,different,3.575805902,i378,1,gv
7222,59,same,4.480897903,i378,0,gv
7223,53,same,2.506486893,i378,1,gv
7224,57,same,3.589251041,i378,0,gv
7225,75,b,11.26789188,i377,1,gc
7226,60,different,3.922616005,i378,0,gv
7227,85,b,3.89603591,i377,0,gc
7228,43,b,9.567691088,i390,0,gf60
7229,99,b,7.033332109,i377,1,gc
7230,79,b,4.223315001,i377,1,gc
7231,73,d,7.894335985,i377,1,gc
7232,43,b,5.286077976,i391,0,gf60
7233,70,d,7.45577693,i377,1,gc
7234,43,b,5.578028917,i392,0,gf60
7235,70,,30,i393,0,gc
7236,43,b,9.502823114,i379,0,gf60
7237,43,b,3.281126976,i395,0,gf60
7238,11,d,20.5950911,i386,1,gf30
7239,36,,30,i385,0,gc
7240,11,,40,i383,0,gwm
7241,12,d,30,i386,0,gf30
7242,37,,30,i385,0,gc
7243,12,d,21.32754493,i383,1,gwm
7244,13,d,14.84410596,i383,1,gwm
7245,13,c,30,i386,1,gf30
7246,1,5.502254963,84.24888706,i384,1,gv
7247,14,e,14.27883291,i383,0,gwm
7248,38,,30,i385,0,gc
7249,39,c,11.46564102,i385,1,gc
7250,15,f,17.0817709,i383,1,gwm
7251,40,c,9.703186989,i385,1,gc
7252,14,,30,i386,0,gf30
7253,2,5.069156885,32.68446589,i384,0,gv
7254,16,c,21.0225451,i383,1,gwm
7255,15,b,17.88631296,i386,0,gf30
7256,41,a,25.09136391,i385,0,gc
7257,29,f,12.33149195,i386,0,gf60
7258,43,b,2.976773024,i396,0,gf60
7259,17,a,18.1248951,i383,1,gwm
7260,3,1.354636908,26.11161494,i384,0,gv
7261,42,a,11.71364093,i385,0,gc
7262,18,a,17.54584503,i383,0,gwm
7263,43,c,16.43540692,i385,1,gc
7264,4,2.262335062,28.12094808,i384,0,gv
7265,30,c,35.48506188,i386,0,gf60
7266,44,c,15.79781103,i385,0,gc
7267,19,b,16.10365796,i383,1,gwm
7268,31,a,13.59877491,i386,0,gf60
7269,45,d,21.24151111,i385,1,gc
7270,20,e,20.95106792,i383,1,gwm
7271,32,e,13.45991802,i386,0,gf60
7272,21,2.689909935,30,i384,0,gv
7273,46,c,13.05122209,i385,0,gc
7274,33,d,13.934551,i386,1,gf60
7275,22,different,13.5027709,i384,0,gv
7276,48,c,8.483686924,i385,0,gc
7277,21,,22.1335969,i383,0,gwm
7278,1,b,8.221492052,i386,1,gf30
7279,23,same,6.232233047,i384,0,gv
7280,24,different,3.291613102,i384,1,gv
7281,2,b,4.490504026,i386,1,gf30
7282,49,c,10.97515798,i385,1,gc
7283,25,same,3.793567896,i384,1,gv
7284,3,d,4.944483042,i386,1,gf30
7285,26,same,3.288851023,i384,1,gv
7286,4,a,6.815042019,i386,1,gf30
7287,22,e,22.67862391,i383,0,gwm
7288,50,d,13.68056202,i385,0,gc
7289,5,d,7.836294889,i386,1,gf30
7290,43,b,4.747558117,i397,0,gf60
7291,27,same,16.00011301,i384,0,gv
7292,6,c,6.708239079,i386,1,gf30
7293,7,a,7.504029989,i386,1,gf30
7294,28,different,11.24977112,i384,1,gv
7295,23,d,18.72684789,i383,0,gwm
7296,24,,2.700926065,i383,0,gwm
7297,8,b,6.227098942,i386,1,gf30
7298,51,a,21.76076293,i385,0,gc
7299,25,,7.069166899,i383,0,gwm
7300,29,same,13.53686595,i384,1,gv
7301,26,,6.051347017,i383,0,gwm
7302,9,c,12.24772692,i386,1,gf30
7303,53,c,15.34542799,i385,0,gc
7304,30,same,14.89856005,i384,1,gv
7305,27,,20.7787509,i383,0,gwm
7306,31,different,9.622200012,i384,1,gv
7307,54,d,23.05386901,i385,0,gc
7308,28,,7.400341988,i383,0,gwm
7309,29,,3.532299042,i383,0,gwm
7310,10,c,30,i386,1,gf30
7311,55,a,10.54043007,i385,0,gc
7312,32,different,15.84554791,i384,0,gv
7313,16,13.70404792,13.00022507,i386,0,gf30
7314,33,same,13.21900606,i384,1,gv
7315,56,a,14.611341,i385,0,gc
7316,17,30,12.91476202,i386,0,gf30
7317,57,a,7.713449001,i385,1,gc
7318,58,d,5.838874102,i385,1,gc
7319,34,same,13.97904706,i384,1,gv
7320,18,a,13.59149599,i386,0,gf60
7321,30,,40,i383,0,gwm
7322,35,same,15.27835989,i384,0,gv
7323,19,c,8.924468994,i386,0,gf60
7324,59,d,17.63031101,i385,0,gc
7325,20,b,6.826630116,i386,1,gf60
7326,31,,19.09073806,i383,0,gwm
7327,36,same,14.76774311,i384,0,gv
7328,37,different,4.129174948,i384,0,gv
7329,38,same,2.671114922,i384,0,gv
7330,39,different,3.383089066,i384,0,gv
7331,60,a,22.01827002,i385,1,gc
7332,21,b,19.85662103,i386,0,gf60
7333,40,same,4.297348022,i384,0,gv
7334,62,a,6.137594938,i385,1,gc
7335,41,different,3.853188038,i384,0,gv
7336,42,different,6.786190033,i384,1,gv
7337,43,same,3.483431101,i384,1,gv
7338,22,e,18.68170595,i386,0,gf60
7339,63,a,15.3719449,i385,0,gc
7340,44,different,6.854391098,i384,0,gv
7341,45,same,5.204135895,i384,0,gv
7342,46,different,2.814829111,i384,1,gv
7343,32,,40,i383,0,gwm
7344,47,different,3.364754915,i384,1,gv
7345,23,c,13.45809197,i386,0,gf60
7346,48,same,3.413741112,i384,1,gv
7347,49,different,4.528460026,i384,0,gv
7348,24,c,11.53460693,i386,1,gf60
7349,50,different,7.149524927,i384,1,gv
7350,64,c,24.44941998,i385,0,gc
7351,51,different,4.551063061,i384,1,gv
7352,33,,22.52862811,i383,0,gwm
7353,52,same,3.660018921,i384,1,gv
7354,34,,2.809873104,i383,0,gwm
7355,35,,2.266315937,i383,0,gwm
7356,65,d,12.20584393,i385,0,gc
7357,25,b,14.42863703,i386,0,gf60
7358,36,,1.649593115,i383,0,gwm
7359,37,,2.953023911,i383,0,gwm
7360,38,,2.737772942,i383,0,gwm
7361,26,c,7.297482967,i386,0,gf60
7362,39,,3.714997053,i383,0,gwm
7363,40,,2.568221092,i383,0,gwm
7364,41,,2.175815105,i383,0,gwm
7365,66,b,13.00832391,i385,0,gc
7366,5,different,5.530404091,i384,1,gv
7367,42,,4.298250914,i383,0,gwm
7368,6,different,3.901463032,i384,0,gv
7369,7,same,4.471894026,i384,0,gv
7370,8,different,3.671634912,i384,0,gv
7371,4,b,13.13651395,i385,1,gc
7372,9,different,4.728701115,i384,1,gv
7373,5,c,3.882777929,i385,1,gc
7374,27,b,24.19862103,i386,0,gf60
7375,10,same,4.092411995,i384,1,gv
7376,6,d,4.886533976,i385,1,gc
7377,11,different,3.586112976,i384,0,gv
7378,12,same,3.522209883,i384,0,gv
7379,7,c,4.658603907,i385,1,gc
7380,13,different,4.47200799,i384,0,gv
7381,28,e,10.83838391,i386,1,gf60
7382,8,a,5.342518091,i385,1,gc
7383,14,same,3.53383708,i384,0,gv
7384,43,a,31.25573993,i383,1,gwm
7385,9,a,4.256334066,i385,1,gc
7386,15,different,3.764575958,i384,1,gv
7387,10,a,3.911007881,i385,1,gc
7388,16,same,3.220626116,i384,1,gv
7389,44,b,6.930778027,i383,0,gwm
7390,48,e,11.95529795,i386,0,gf30
7391,11,c,6.807454109,i385,1,gc
7392,17,different,7.416274071,i384,1,gv
7393,12,a,5.517735958,i385,1,gc
7394,18,same,3.675131083,i384,1,gv
7395,19,different,5.04796195,i384,1,gv
7396,69,d,14.18795109,i386,0,gf30
7397,20,different,4.377837896,i384,1,gv
7398,13,a,14.63168502,i385,1,gc
7399,64,c,12.59534001,i386,0,gf30
7400,54,different,8.898164988,i384,0,gv
7401,71,same,4.053783894,i384,1,gv
7402,68,same,3.986483097,i384,0,gv
7403,14,a,22.1336441,i385,1,gc
7404,62,different,12.85245395,i384,0,gv
7405,15,c,7.135740042,i385,1,gc
7406,55,different,8.994637966,i384,1,gv
7407,41,c,30,i386,0,gf30
7408,53,same,4.296858072,i384,1,gv
7409,16,d,8.690208912,i385,1,gc
7410,59,e,9.27204895,i386,0,gf30
7411,67,different,8.296201944,i384,1,gv
7412,72,same,2.961847067,i384,0,gv
7413,65,different,3.48803997,i384,0,gv
7414,17,d,13.06594896,i385,0,gc
7415,61,same,3.206345081,i384,0,gv
7416,18,d,6.887068987,i385,1,gc
7417,63,different,7.177664042,i384,0,gv
7418,57,f,17.93557191,i386,0,gf30
7419,57,different,8.610605001,i384,1,gv
7420,19,a,17.51204896,i385,1,gc
7421,64,different,7.640408039,i384,1,gv
7422,21,b,6.056838036,i385,1,gc
7423,74,a,19.49019504,i386,0,gf30
7424,58,same,8.962065935,i384,1,gv
7425,22,a,5.437460899,i385,1,gc
7426,56,different,5.9450109,i384,1,gv
7427,72,d,12.50219607,i386,1,gf30
7428,23,d,8.021542072,i385,1,gc
7429,59,same,5.611545086,i384,0,gv
7430,60,different,6.811218977,i384,0,gv
7431,70,same,4.085218906,i384,1,gv
7432,66,different,4.152776957,i384,0,gv
7433,69,same,4.287549973,i384,1,gv
7434,24,a,22.99581599,i385,1,gc
7435,77,,30,i386,0,gf30
7436,25,a,10.42026496,i385,1,gc
7437,26,d,8.847507954,i385,1,gc
7438,27,b,6.91997695,i385,1,gc
7439,45,d,18.39679098,i386,0,gf30
7440,28,b,16.62350798,i385,1,gc
7441,68,a,18.744771,i386,0,gf30
7442,29,d,10.01005197,i385,1,gc
7443,30,b,4.773473978,i385,1,gc
7444,40,d,14.09676909,i386,0,gf30
7445,31,a,21.37810493,i385,0,gc
7446,32,d,20.52937508,i385,1,gc
7447,58,b,12.80813408,i386,1,gf30
7448,47,b,6.745423079,i386,1,gf30
7449,33,b,13.13177109,i385,0,gc
7450,34,a,13.26532888,i385,0,gc
7451,76,c,21.61421394,i386,0,gf30
7452,78,c,22.5309,i385,0,gc
7453,53,b,11.7518301,i386,0,gf30
7454,80,b,11.17549396,i385,0,gc
7455,63,a,15.33057308,i386,0,gf30
7456,54,a,16.27367592,i386,0,gf30
7457,94,d,29.64100909,i385,0,gc
7458,96,d,18.18100595,i385,0,gc
7459,52,b,19.23658299,i386,0,gf30
7460,88,b,12.60569191,i385,0,gc
7461,42,a,11.62970901,i386,0,gf30
7462,76,d,9.60678196,i385,1,gc
7463,73,a,10.62378907,i386,0,gf30
7464,99,c,12.75787497,i385,0,gc
7465,67,f,12.65836406,i386,1,gf30
7466,77,c,8.794086933,i385,0,gc
7467,37,c,17.45981908,i386,0,gf30
7468,106,d,16.094522,i385,0,gc
7469,78,d,15.1846199,i386,0,gf30
7470,91,b,11.03360009,i385,0,gc
7471,62,b,6.692439079,i386,0,gf30
7472,98,,7,i385,0,gc
7473,46,c,13.00047708,i386,0,gf30
7474,75,a,11.73605704,i386,1,gf30
7475,49,e,13.35335207,i386,0,gf30
7476,43,b,9.699872017,i386,0,gf60
7477,44,c,11.12206602,i386,1,gf60
7478,39,c,8.670181036,i386,0,gf60
7479,65,d,11.3591609,i386,0,gf60
7480,70,e,17.97853708,i386,0,gf60
7481,50,a,18.50336099,i386,0,gf60
7482,61,d,17.82085109,i386,0,gf60
7483,79,a,18.23055196,i386,1,gf60
7484,60,f,8.262306929,i386,0,gf60
7485,34,b,3.732990026,i386,1,gf60
7486,38,c,22.13579988,i386,0,gf60
7487,80,e,6.382312059,i386,0,gf60
7488,51,d,10.25700688,i386,1,gf60
7489,71,d,6.332657099,i386,0,gf60
7490,55,a,12.28774309,i386,0,gf60
7491,66,e,6.761240959,i386,0,gf60
7492,56,d,7.684808016,i386,0,gf60
7493,11,b,23.42819405,i399,0,gf30
7494,11,e,35.18582201,i398,0,gwm
7495,12,a,15.8248961,i398,0,gwm
7496,12,c,24.25755,i399,1,gf30
7497,1,3.391453028,32.11694288,i400,1,gv
7498,2,4.684066057,11.08947301,i400,1,gv
7499,13,a,21.06054711,i399,0,gf30
7500,13,d,23.47287107,i398,1,gwm
7501,3,4.400688887,20.39612198,i400,1,gv
7502,14,c,22.32454705,i399,0,gf30
7503,4,4.502933979,8.337750912,i400,1,gv
7504,21,2.855212927,5.84059,i400,0,gv
7505,14,b,31.04111791,i398,1,gwm
7506,15,d,11.00588489,i399,1,gf30
7507,22,same,6.266977072,i400,1,gv
7508,29,a,5.398679018,i399,0,gf60
7509,23,same,6.845076084,i400,0,gv
7510,24,same,6.104744911,i400,0,gv
7511,15,f,16.87691689,i398,1,gwm
7512,25,same,4.908823967,i400,1,gv
7513,30,e,17.51671505,i399,0,gf60
7514,26,same,9.880609035,i400,1,gv
7515,16,c,18.46921706,i398,1,gwm
7516,27,same,5.756248951,i400,0,gv
7517,28,different,6.279567003,i400,1,gv
7518,29,same,9.398171902,i400,1,gv
7519,17,a,18.78451204,i398,1,gwm
7520,31,b,29.29738402,i399,0,gf60
7521,32,b,3.305478096,i399,1,gf60
7522,30,same,8.084073067,i400,1,gv
7523,33,c,3.223684072,i399,0,gf60
7524,1,b,5.799876928,i399,1,gf30
7525,31,different,9.436258078,i400,1,gv
7526,18,d,15.62348294,i398,1,gwm
7527,2,b,6.610169888,i399,1,gf30
7528,32,same,4.629868031,i400,1,gv
7529,19,b,5.435451031,i398,1,gwm
7530,33,different,8.350405931,i400,0,gv
7531,34,same,7.273550987,i400,1,gv
7532,3,d,18.11035299,i399,1,gf30
7533,20,d,18.85592699,i398,0,gwm
7534,35,same,6.091376066,i400,0,gv
7535,36,different,7.034682989,i400,1,gv
7536,21,e,9.301803112,i398,0,gwm
7537,4,b,12.98585892,i399,0,gf30
7538,22,b,2.789515972,i398,0,gwm
7539,23,b,3.266688108,i398,1,gwm
7540,37,same,6.732076883,i400,1,gv
7541,24,e,1.979063034,i398,0,gwm
7542,5,d,7.442447901,i399,1,gf30
7543,25,c,2.875307083,i398,0,gwm
7544,26,f,2.904114008,i398,0,gwm
7545,6,b,4.303487062,i399,0,gf30
7546,38,same,8.367818117,i400,0,gv
7547,27,,4.123560905,i398,0,gwm
7548,7,c,2.961745977,i399,0,gf30
7549,28,a,2.837116003,i398,1,gwm
7550,8,c,3.295665979,i399,0,gf30
7551,29,d,2.990326881,i398,0,gwm
7552,9,b,2.738251925,i399,0,gf30
7553,30,f,3.52800703,i398,0,gwm
7554,39,different,9.117007017,i400,0,gv
7555,31,b,2.437731028,i398,0,gwm
7556,10,a,4.831002951,i399,0,gf30
7557,32,d,2.717315912,i398,0,gwm
7558,16,5.356080055,5.149435043,i399,0,gf30
7559,40,different,6.319077969,i400,1,gv
7560,17,3.510921001,2.583520889,i399,1,gf30
7561,41,different,5.347599983,i400,0,gv
7562,33,d,10.53699398,i398,0,gwm
7563,18,d,6.868177891,i399,1,gf60
7564,42,different,6.016830921,i400,1,gv
7565,19,d,4.525541067,i399,0,gf60
7566,20,d,3.247415066,i399,0,gf60
7567,43,same,5.460501909,i400,1,gv
7568,34,e,13.37774205,i398,0,gwm
7569,44,different,5.138448954,i400,0,gv
7570,35,d,7.982049942,i398,0,gwm
7571,45,same,7.035128117,i400,0,gv
7572,36,f,3.637708902,i398,0,gwm
7573,46,same,4.461803913,i400,0,gv
7574,37,a,3.123882055,i398,1,gwm
7575,21,b,18.19662809,i399,0,gf60
7576,38,e,2.345542908,i398,0,gwm
7577,39,e,2.850294113,i398,0,gwm
7578,47,same,8.504345894,i400,0,gv
7579,40,e,3.733880043,i398,0,gwm
7580,41,d,3.967658997,i398,0,gwm
7581,48,different,4.933171034,i400,0,gv
7582,42,c,3.463521004,i398,1,gwm
7583,43,e,2.942845106,i398,0,gwm
7584,22,d,17.49951291,i399,1,gf60
7585,49,different,7.00900197,i400,0,gv
7586,44,d,7.687022924,i398,0,gwm
7587,23,d,5.506614923,i399,0,gf60
7588,50,same,5.637793064,i400,0,gv
7589,24,a,5.036331892,i399,0,gf60
7590,51,different,6.223737001,i400,1,gv
7591,25,e,5.540738106,i399,0,gf60
7592,52,same,6.343683004,i400,1,gv
7593,26,e,6.492948055,i399,1,gf60
7594,27,b,5.50957799,i399,0,gf60
7595,28,b,5.816277027,i399,0,gf60
7596,40,c,4.103812933,i399,1,gf30
7597,5,same,4.003758907,i400,0,gv
7598,72,d,5.452320099,i399,1,gf30
7599,6,same,5.643172979,i400,1,gv
7600,54,a,3.443588972,i399,0,gf30
7601,7,different,5.420761108,i400,1,gv
7602,8,different,3.623517036,i400,0,gv
7603,9,same,4.609652042,i400,0,gv
7604,10,same,4.002135992,i400,1,gv
7605,78,f,11.59181499,i399,0,gf30
7606,11,same,4.62547493,i400,1,gv
7607,67,f,4.254313946,i399,1,gf30
7608,12,same,3.690848112,i400,0,gv
7609,59,d,4.298449993,i399,0,gf30
7610,13,same,5.914074898,i400,1,gv
7611,46,c,4.090835094,i399,0,gf30
7612,77,c,2.338162899,i399,0,gf30
7613,14,same,4.183325052,i400,0,gv
7614,63,a,2.590245008,i399,0,gf30
7615,15,same,4.159647942,i400,0,gv
7616,73,e,4.500722885,i399,1,gf30
7617,16,same,3.786747932,i400,1,gv
7618,57,e,3.315870047,i399,0,gf30
7619,74,a,2.544867039,i399,0,gf30
7620,17,different,4.322882891,i400,1,gv
7621,69,c,3.575104952,i399,0,gf30
7622,18,same,3.162650108,i400,1,gv
7623,45,a,2.975605011,i399,0,gf30
7624,19,different,3.44559598,i400,1,gv
7625,68,f,3.048882008,i399,0,gf30
7626,20,same,2.695698023,i400,0,gv
7627,48,d,3.704374075,i399,0,gf30
7628,11,,30,i401,0,gf30
7629,62,c,3.18776989,i399,0,gf30
7630,68,same,3.40398407,i400,0,gv
7631,76,d,2.397399902,i399,0,gf30
7632,60,different,4.185879946,i400,0,gv
7633,58,c,4.369781017,i399,0,gf30
7634,55,same,3.460606098,i400,0,gv
7635,42,c,2.782824039,i399,0,gf30
7636,58,same,3.025537968,i400,1,gv
7637,41,c,3.106715918,i399,0,gf30
7638,61,same,3.392313957,i400,0,gv
7639,53,b,2.266889095,i399,0,gf30
7640,57,same,2.917862892,i400,0,gv
7641,37,c,4.182578087,i399,0,gf30
7642,63,same,3.666271925,i400,1,gv
7643,64,b,2.57469511,i399,1,gf30
7644,65,same,3.41230607,i400,1,gv
7645,54,same,3.06577301,i400,1,gv
7646,47,b,5.047806025,i399,1,gf30
7647,1,14.31964207,35.97804308,i404,1,gv
7648,52,e,3.101703882,i399,0,gf30
7649,53,same,3.692562103,i400,1,gv
7650,49,a,2.632977009,i399,1,gf30
7651,56,same,3.925518036,i400,0,gv
7652,75,d,3.308331013,i399,0,gf30
7653,70,same,3.679552078,i400,1,gv
7654,72,same,3.755716085,i400,0,gv
7655,55,d,3.45695591,i399,0,gf60
7656,69,same,3.078768969,i400,1,gv
7657,71,a,3.221637011,i399,0,gf60
7658,62,same,2.987622023,i400,1,gv
7659,36,,30,i402,0,gc
7660,67,same,5.116017103,i400,0,gv
7661,11,d,28.75264192,i403,1,gf30
7662,2,4.786885977,23.9046669,i404,1,gv
7663,59,same,3.406838894,i400,0,gv
7664,37,b,6.951824903,i402,1,gc
7665,34,b,12.74749303,i399,1,gf60
7666,64,different,5.247275114,i400,1,gv
7667,66,d,3.396045923,i399,0,gf60
7668,66,same,3.859639883,i400,1,gv
7669,43,b,3.702548981,i399,0,gf60
7670,71,same,4.30419302,i400,1,gv
7671,38,b,12.30260801,i402,1,gc
7672,39,c,4.136933088,i399,0,gf60
7673,61,d,2.591242075,i399,0,gf60
7674,79,a,3.301872015,i399,1,gf60
7675,12,,30,i401,0,gf30
7676,39,c,8.881493092,i402,1,gc
7677,56,e,3.644382,i399,0,gf60
7678,40,c,5.113284111,i402,1,gc
7679,50,b,3.08740592,i399,0,gf60
7680,51,d,2.501862049,i399,1,gf60
7681,44,a,2.712569952,i399,0,gf60
7682,12,,30,i403,0,gf30
7683,41,b,5.963641882,i402,1,gc
7684,70,f,3.12508893,i399,0,gf60
7685,13,b,4.340646029,i403,0,gf30
7686,38,b,3.547296047,i399,0,gf60
7687,42,c,8.356309891,i402,0,gc
7688,60,e,5.041677952,i399,0,gf60
7689,80,b,2.50861311,i399,1,gf60
7690,65,c,2.743834972,i399,1,gf60
7691,43,c,7.349106073,i402,1,gc
7692,3,5.934649944,51.8702271,i404,1,gv
7693,14,b,18.78274703,i403,0,gf30
7694,44,b,7.168354988,i402,1,gc
7695,15,a,7.397032022,i403,0,gf30
7696,45,d,7.535723925,i402,1,gc
7697,46,d,7.947375059,i402,0,gc
7698,29,d,10.44847703,i403,1,gf60
7699,48,a,7.022690058,i402,1,gc
7700,30,b,7.352477074,i403,1,gf60
7701,49,b,7.780586004,i402,0,gc
7702,4,5.849174023,33.41970301,i404,1,gv
7703,31,b,13.1035049,i403,0,gf60
7704,50,a,9.305866957,i402,1,gc
7705,32,b,7.283070087,i403,1,gf60
7706,51,a,9.149307013,i402,0,gc
7707,21,7.498349905,15.97280002,i404,1,gv
7708,33,d,4.328676939,i403,1,gf60
7709,1,b,5.109333992,i403,1,gf30
7710,22,same,14.93014193,i404,1,gv
7711,53,b,16.0433619,i402,0,gc
7712,2,a,14.08030009,i403,0,gf30
7713,54,c,6.580871105,i402,1,gc
7714,3,a,3.820116997,i403,0,gf30
7715,4,c,4.523179054,i403,0,gf30
7716,5,d,3.476954937,i403,1,gf30
7717,55,c,8.503822088,i402,0,gc
7718,23,same,18.22153091,i404,0,gv
7719,6,b,3.095067024,i403,0,gf30
7720,56,b,6.101181984,i402,1,gc
7721,7,c,6.12249589,i403,0,gf30
7722,8,d,3.192315102,i403,0,gf30
7723,57,a,6.113364935,i402,1,gc
7724,24,different,11.43175507,i404,1,gv
7725,9,a,3.833283901,i403,0,gf30
7726,10,a,5.863814116,i403,0,gf30
7727,58,d,10.07386804,i402,1,gc
7728,16,10.65166807,7.864306927,i403,0,gf30
7729,59,d,8.345084906,i402,0,gc
7730,17,6.239680052,4.65199399,i403,1,gf30
7731,25,same,19.77429605,i404,1,gv
7732,18,a,4.046715021,i403,0,gf60
7733,60,d,8.769048929,i402,0,gc
7734,19,a,4.958549023,i403,0,gf60
7735,20,c,5.891798973,i403,0,gf60
7736,62,a,7.632438898,i402,1,gc
7737,63,c,5.8655231,i402,1,gc
7738,21,e,8.162024021,i403,0,gf60
7739,26,same,23.82871294,i404,1,gv
7740,64,d,7.501986027,i402,1,gc
7741,22,e,5.991698027,i403,0,gf60
7742,65,d,5.48220396,i402,0,gc
7743,23,d,6.243094921,i403,0,gf60
7744,24,b,4.566998005,i403,0,gf60
7745,66,d,8.120467901,i402,0,gc
7746,25,d,4.476788998,i403,1,gf60
7747,27,same,19.95307803,i404,0,gv
7748,26,a,5.03599906,i403,0,gf60
7749,4,b,9.199601889,i402,1,gc
7750,5,c,4.382169008,i402,1,gc
7751,6,d,3.447426081,i402,1,gc
7752,7,c,4.046961069,i402,1,gc
7753,28,same,18.3182559,i404,0,gv
7754,8,a,4.72776103,i402,1,gc
7755,9,a,4.368653059,i402,1,gc
7756,10,a,3.592506886,i402,1,gc
7757,11,c,5.348014116,i402,1,gc
7758,12,a,8.097584009,i402,1,gc
7759,27,c,44.68916607,i403,1,gf60
7760,29,same,29.37926698,i404,1,gv
7761,13,a,8.785550117,i402,1,gc
7762,28,d,7.957451105,i403,0,gf60
7763,14,a,7.211061001,i402,1,gc
7764,47,b,4.07251811,i403,1,gf30
7765,78,b,3.274888039,i403,0,gf30
